Unnamed: 0.1,Unnamed: 0,text_id,term_id,text,term,polarity,example1_term_id,example1_prompt,example1_sim_score,example2_term_id,example2_prompt,example2_sim_score,example3_term_id,example3_prompt,example3_sim_score,polarity_pred,prompt_name,prompt,error,structured_analysis,unstructured_analysis
308,308,118,308,"I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!",stuff,positive,7676,"Input: ""If you are looking for service and all the frills $$$ - Il Mulino is the best for both - if you are looking for a fabulous dinner in/out - this restaurant is it!""
Term: service
Output: neutral
",0.2196369291817352,10697,"Input: ""Don't know about the rest of the food, but the burgers are one of New York's hidden treats.""
Term: burgers
Output: positive
",0.2765059301650432,5089,"Input: ""The rest of the meal was good, but a little over priced for Chinese take out style food.""
Term: priced
Output: negative
",0.2892898442656076,negative,prompt_single_term_fewshot,"Example 1:
Input: ""If you are looking for service and all the frills $$$ - Il Mulino is the best for both - if you are looking for a fabulous dinner in/out - this restaurant is it!""
Term: service
Output: neutral


Example 2:
Input: ""Don't know about the rest of the food, but the burgers are one of New York's hidden treats.""
Term: burgers
Output: positive


Example 3
Input: ""The rest of the meal was good, but a little over priced for Chinese take out style food.""
Term: priced
Output: negative

    
Task:
Input: I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!
Prompt: What is the sentiment in the text towards 'stuff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,"[{""adjective"":""greasy"",""importance"":""0.4""},{""adjective"":""stinky"",""importance"":""0.4""},{""adjective"":""leave you smelling like dinner for 100 for the rest of the night"",""importance"":""0.2""}]","The prediction of ""negative"" sentiment towards the term ""stuff"" was influenced by the descriptive phrases surrounding it, specifically ""greasy"" and ""stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night."" These phrases convey a clear negative connotation towards the quality and experience of the food referred to as ""stuff,"" indicating a negative sentiment."
97,97,36,97,"While waiting for a table, tried to get a drink from a bartender who seemed more interested in arguing with his waiters.",waiters,negative,5328,"Input: ""And the owner didnt seem to care, she was more interested in talking at the bar than hearing from me.""
Term: owner
Output: negative
",0.2368793861930042,10307,"Input: ""Nice ambience and bar while waiting for a table.""
Term: ambience
Output: positive
",0.2432514638759148,6018,"Input: ""Bartender seemed cool, so maybe I'd go back for a drink.""
Term: Bartender
Output: positive
",0.2756598321205493,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""And the owner didnt seem to care, she was more interested in talking at the bar than hearing from me.""
Term: owner
Output: negative


Example 2:
Input: ""Nice ambience and bar while waiting for a table.""
Term: ambience
Output: positive


Example 3
Input: ""Bartender seemed cool, so maybe I'd go back for a drink.""
Term: Bartender
Output: positive

    
Task:
Input: While waiting for a table, tried to get a drink from a bartender who seemed more interested in arguing with his waiters.
Prompt: What is the sentiment in the text towards 'waiters'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,[],"The sentiment towards ""waiters"" in the provided text is determined as ""neutral"" because the text does not directly express any positive or negative sentiment towards the waiters themselves. The focus of the negative sentiment is on the bartender's behavior (""arguing with his waiters""), rather than the waiters' actions or characteristics. The words ""interested in arguing with his waiters"" indicate the bartender's actions and attitude, not the waiters', leading to a neutral sentiment towards the waiters as there is no direct praise or criticism aimed at them."
108,108,40,108,"The place was so dark, I needed the table candle to read the menu and could not properly see what I was eating.",menu,neutral,864,"Input: ""Our waiter, though he was charming,was too busy to truly take care of us properly and the food was over priced.""
Term: waiter
Output: positive
",0.2130870342504414,290,"Input: ""The chef insisted that the meat was cooked properly!?""
Term: chef
Output: negative
",0.2400576584388456,1163,"Input: ""I had read good reviews about the value and food quality at this restaurant, so I was not surprised to see a decently priced menu (pasta under $10 and entrees approx $12 to $15).""
Term: value
Output: neutral
",0.2403322526090039,negative,prompt_single_term_fewshot,"Example 1:
Input: ""Our waiter, though he was charming,was too busy to truly take care of us properly and the food was over priced.""
Term: waiter
Output: positive


Example 2:
Input: ""The chef insisted that the meat was cooked properly!?""
Term: chef
Output: negative


Example 3
Input: ""I had read good reviews about the value and food quality at this restaurant, so I was not surprised to see a decently priced menu (pasta under $10 and entrees approx $12 to $15).""
Term: value
Output: neutral

    
Task:
Input: The place was so dark, I needed the table candle to read the menu and could not properly see what I was eating.
Prompt: What is the sentiment in the text towards 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,"[{""adjective"":""so dark"",""importance"":""0.6""},
{""adjective"":""needed the table candle to read"",""importance"":""0.4""}]","The sentiment towards ""menu"" was determined to be negative based on the context provided in the input. The phrase ""so dark, I needed the table candle to read the menu"" implies a negative experience directly related to the menu, as the darkness hindered the ability to read it comfortably. This difficulty in reading the menu due to poor lighting conditions directly affects the user's experience with the menu in a negative way, leading to the negative sentiment classification."
309,309,118,309,"I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!",dinner,neutral,7676,"Input: ""If you are looking for service and all the frills $$$ - Il Mulino is the best for both - if you are looking for a fabulous dinner in/out - this restaurant is it!""
Term: service
Output: neutral
",0.2196369291817352,10697,"Input: ""Don't know about the rest of the food, but the burgers are one of New York's hidden treats.""
Term: burgers
Output: positive
",0.2765059301650432,5089,"Input: ""The rest of the meal was good, but a little over priced for Chinese take out style food.""
Term: priced
Output: negative
",0.2892898442656076,negative,prompt_single_term_fewshot,"Example 1:
Input: ""If you are looking for service and all the frills $$$ - Il Mulino is the best for both - if you are looking for a fabulous dinner in/out - this restaurant is it!""
Term: service
Output: neutral


Example 2:
Input: ""Don't know about the rest of the food, but the burgers are one of New York's hidden treats.""
Term: burgers
Output: positive


Example 3
Input: ""The rest of the meal was good, but a little over priced for Chinese take out style food.""
Term: priced
Output: negative

    
Task:
Input: I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!
Prompt: What is the sentiment in the text towards 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,"[{""adjective"":""greasy"",""importance"":""0.40""},{""adjective"":""stinky"",""importance"":""0.40""},{""adjective"":""leave you smelling like dinner for 100 for the rest of the night"",""importance"":""0.20""}]","The prediction was made based on the context in which ""dinner"" was mentioned. The phrase ""stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night"" carries a negative connotation. Words such as ""greasy,"" ""stinky,"" and the description of being left ""smelling like dinner for 100 for the rest of the night"" suggest a negative sentiment towards the concept of ""dinner"" in this context, as they imply unpleasant experiences associated with it. These word groups directly influence the sentiment to be negative."
341,341,130,341,"Mussels in deeply aromatic lemongrass broth make an excellent starter, as do the light and spicy house samosas.",Mussels,neutral,855,"Input: ""I thought the bar was fair in terms of decor, but how long do you have wait at the bar before a bartender with an attitude (he wasn't rude, but not friendly) makes you an awful drink, but food was delightful and music light and tasty as well.""
Term: decor
Output: positive
",0.1485492147519452,2703,"Input: ""For appetizers try vegetable samosas and chicken wings.""
Term: appetizers
Output: neutral
",0.1695982163583537,6213,"Input: ""get the mussels as an appetizer and try to save room for dessert.""
Term: mussels
Output: neutral
",0.1794457104743287,positive,prompt_single_term_fewshot,"Example 1:
Input: ""I thought the bar was fair in terms of decor, but how long do you have wait at the bar before a bartender with an attitude (he wasn't rude, but not friendly) makes you an awful drink, but food was delightful and music light and tasty as well.""
Term: decor
Output: positive


Example 2:
Input: ""For appetizers try vegetable samosas and chicken wings.""
Term: appetizers
Output: neutral


Example 3
Input: ""get the mussels as an appetizer and try to save room for dessert.""
Term: mussels
Output: neutral

    
Task:
Input: Mussels in deeply aromatic lemongrass broth make an excellent starter, as do the light and spicy house samosas.
Prompt: What is the sentiment in the text towards 'Mussels'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,"[{""adjective"":""excellent"",""importance"":""0.7""},
{""adjective"":""deeply aromatic"",""importance"":""0.3""}]","The prediction of ""positive"" sentiment towards ""Mussels"" was influenced by the phrase ""make an excellent starter,"" which directly describes the mussels in a highly favorable light. The use of ""excellent"" is a strong positive qualifier, indicating a high level of satisfaction or quality associated with the mussels."
361,361,137,361,"The food is decent, average bistro food, the decor is nice, but the service is poor, the waiters always seems to have to many tables andcant keep up with a good services.",waiters,positive,9585,"Input: ""The food and decor is above average, but it is clear the restaurant has bad management and service.""
Term: food
Output: positive
",0.3183277329575765,352,"Input: ""The food is average and the service is insulting.""
Term: food
Output: neutral
",0.3446707461189889,379,"Input: ""Nice decor poor food poor service.""
Term: decor
Output: positive
",0.4216481281104725,negative,prompt_single_term_fewshot,"Example 1:
Input: ""The food and decor is above average, but it is clear the restaurant has bad management and service.""
Term: food
Output: positive


Example 2:
Input: ""The food is average and the service is insulting.""
Term: food
Output: neutral


Example 3
Input: ""Nice decor poor food poor service.""
Term: decor
Output: positive

    
Task:
Input: The food is decent, average bistro food, the decor is nice, but the service is poor, the waiters always seems to have to many tables andcant keep up with a good services.
Prompt: What is the sentiment in the text towards 'waiters'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,"[{""adjective"":""poor"",""importance"":""0.7""},
{""adjective"":""always seems to have too many tables"",""importance"":""0.2""},
{""adjective"":""can't keep up with a good service"",""importance"":""0.1""}]","The prediction was made based on the description of the waiters' performance, specifically the phrases ""the service is poor"" and ""waiters always seems to have too many tables and can't keep up with a good service."" These phrases directly relate to the waiters and convey a negative sentiment, indicating that they are unable to provide satisfactory service due to being overwhelmed. The use of ""poor"" to describe the service and the inability to ""keep up with a good service"" were the key factors influencing the decision towards a negative sentiment."
300,300,116,300,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",beginning appetizers,neutral,130,"Input: ""The beginning of the meal wasnt bad, the hostess was very nice, we got our drinks about every 10 minutes and the appetizers we good.""
Term: hostess
Output: positive
",0.2296627101244026,4673,"Input: ""We had at least 10 of the appetizers on the menu, which all were delicious.""
Term: appetizers
Output: positive
",0.2336726427714446,386,"Input: ""Appetizers were good - we had the scallops and a salad.""
Term: Appetizers
Output: positive
",0.3572653210128862,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The beginning of the meal wasnt bad, the hostess was very nice, we got our drinks about every 10 minutes and the appetizers we good.""
Term: hostess
Output: positive


Example 2:
Input: ""We had at least 10 of the appetizers on the menu, which all were delicious.""
Term: appetizers
Output: positive


Example 3
Input: ""Appetizers were good - we had the scallops and a salad.""
Term: Appetizers
Output: positive

    
Task:
Input: From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.
Prompt: What is the sentiment in the text towards 'beginning appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,"[{""adjective"":""incredible"",""importance"":""1.0""}]","The prediction was made based on the phrase ""From beginning appetizers, the scallops were incredible,"" which directly refers to the 'beginning appetizers'. The word ""incredible"" is a strong positive descriptor, indicating a high level of satisfaction and enjoyment. This word had a high influence on determining the sentiment as positive towards the 'begining appetizers'."
57,57,20,57,There were a lot of scensters who couldnt afford dinner hanging in the waiting area so we got bumped around a lot.,dinner,negative,4757,"Input: ""A lot of energy and I loved the actors who came to our table.""
Term: actors
Output: positive
",0.2375801226777376,5034,"Input: ""The bar downstairs is a lot of fun, so if you get stuck waiting, just have drink.""
Term: waiting
Output: negative
",0.2555069329311594,9778,"Input: ""Their dumplings have a LOT of chicken in them.""
Term: dumplings
Output: neutral
",0.2623641551351587,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""A lot of energy and I loved the actors who came to our table.""
Term: actors
Output: positive


Example 2:
Input: ""The bar downstairs is a lot of fun, so if you get stuck waiting, just have drink.""
Term: waiting
Output: negative


Example 3
Input: ""Their dumplings have a LOT of chicken in them.""
Term: dumplings
Output: neutral

    
Task:
Input: There were a lot of scensters who couldnt afford dinner hanging in the waiting area so we got bumped around a lot.
Prompt: What is the sentiment in the text towards 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,[],"The prediction was made by analyzing the sentiment of the text in relation to the term ""dinner."" The text does not directly express any sentiment towards the quality, enjoyment, or experience of ""dinner"" itself. Instead, it focuses on the presence of ""scensters who couldn't afford dinner"" and the inconvenience caused by being ""bumped around"" in the waiting area. The words directly associated with ""dinner"" (""couldnt afford"") do not inherently carry a positive or negative sentiment towards the dinner experience or quality. Therefore, the sentiment towards ""dinner"" is determined as ""neutral"" because the text neither praises nor criticizes dinner itself, but rather discusses external factors related to the dining environment."
33,33,11,33,"While dining on a delicate lamb carpaccio, and grilled skate wing, the owner explained that due to low lunch-time patronage, they may be discontinuing lunch altogether.",dining,neutral,9570,"Input: ""The journey may be long and the wait may be longer, but there is nothing that could keep me from this pizza.""
Term: wait
Output: negative
",0.1664074517498396,8304,"Input: ""Went the next day for lunch - menu too pricey for lunch and the waiter was the WORST !!""
Term: day
Output: neutral
",0.1746921190709293,4271,"Input: ""(dissapointed) Over price for a lunch menu, including the lunch specials(be smart.""
Term: price
Output: negative
",0.1824184828595227,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The journey may be long and the wait may be longer, but there is nothing that could keep me from this pizza.""
Term: wait
Output: negative


Example 2:
Input: ""Went the next day for lunch - menu too pricey for lunch and the waiter was the WORST !!""
Term: day
Output: neutral


Example 3
Input: ""(dissapointed) Over price for a lunch menu, including the lunch specials(be smart.""
Term: price
Output: negative

    
Task:
Input: While dining on a delicate lamb carpaccio, and grilled skate wing, the owner explained that due to low lunch-time patronage, they may be discontinuing lunch altogether.
Prompt: What is the sentiment in the text towards 'dining'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,"[{""adjective"":""delicate"",""importance"":""0.5""},
{""adjective"":""grilled"",""importance"":""0.5""}]","The prediction of ""positive"" towards the term ""dining"" is influenced by the description of the food as ""delicate lamb carpaccio, and grilled skate wing,"" which conveys a positive dining experience through the use of the word ""delicate"" to describe the lamb carpaccio, suggesting a refined and enjoyable meal. The mention of specific dishes implies a quality or noteworthy dining experience, leading to a positive sentiment towards the act of dining itself."
12,12,4,12,"Amazing crust (and I hate pizza crust typically), great cheese, sauce isn't too sugary.",sauce,positive,5117,"Input: ""Thin crust, lots of sauce and very little cheese, it's not your typical Sicilian slice of pizza, but can't explain why I have a hard time eating less than 4 of those babies!""
Term: crust
Output: positive
",0.2391992070100723,10017,"Input: ""Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!""
Term: toppings
Output: neutral
",0.2458945076869175,7879,"Input: ""Really great thin crust pizza - hot and fresh and fast, though you'll probably have to wait for a table.""
Term: crust pizza
Output: positive
",0.2852749129190839,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""Thin crust, lots of sauce and very little cheese, it's not your typical Sicilian slice of pizza, but can't explain why I have a hard time eating less than 4 of those babies!""
Term: crust
Output: positive


Example 2:
Input: ""Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!""
Term: toppings
Output: neutral


Example 3
Input: ""Really great thin crust pizza - hot and fresh and fast, though you'll probably have to wait for a table.""
Term: crust pizza
Output: positive

    
Task:
Input: Amazing crust (and I hate pizza crust typically), great cheese, sauce isn't too sugary.
Prompt: What is the sentiment in the text towards 'sauce'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,"[{""adjective"":""isn't too sugary"",""importance"":""1.00""}]","The prediction was based on the specific mention of ""sauce isn't too sugary."" This phrase indicates a preference or a positive aspect of the sauce by highlighting what it is not, rather than criticizing or expressing dislike for its qualities. The absence of a negative descriptor and the implication that the sauce's sweetness level is appropriate or desirable led to the classification as ""neutral."" The decision was influenced by the lack of explicit positive enthusiasm or negative criticism towards the sauce, suggesting a more neutral stance."
286,286,110,286,"We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste.",waitress,negative,8702,"Input: ""Service was atrocious: appetizers came out 3 minutes after we ordered, and 10 minutes before we finally tracked down the bottle of wine we had ordered, the waiter rushed us from start to finish, we had to repeatedly track down someone to pour us more wine since it wasn't at the table, etc, etc.""
Term: Service
Output: negative
",0.2592024578606284,10245,"Input: ""We told the waitress we'd like the fries hot with our main courses but she only ordered more once the rest of the food had arrived so we didn't get them until we were half way through.""
Term: waitress
Output: negative
",0.282557388020224,9916,"Input: ""The wine did not come until we were half way through our entree and the waitress overcharged us by a bottle of wine.""
Term: entree
Output: neutral
",0.2887269807620576,positive,prompt_single_term_fewshot,"Example 1:
Input: ""Service was atrocious: appetizers came out 3 minutes after we ordered, and 10 minutes before we finally tracked down the bottle of wine we had ordered, the waiter rushed us from start to finish, we had to repeatedly track down someone to pour us more wine since it wasn't at the table, etc, etc.""
Term: Service
Output: negative


Example 2:
Input: ""We told the waitress we'd like the fries hot with our main courses but she only ordered more once the rest of the food had arrived so we didn't get them until we were half way through.""
Term: waitress
Output: negative


Example 3
Input: ""The wine did not come until we were half way through our entree and the waitress overcharged us by a bottle of wine.""
Term: entree
Output: neutral

    
Task:
Input: We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste.
Prompt: What is the sentiment in the text towards 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,"[{""adjective"":""offered us a taste"",""importance"":""1.0""}]","The prediction is based on the description of the waitress's proactive and considerate behavior. The phrase ""offered us a taste"" indicates a positive action, suggesting she was attentive and concerned about the customers' satisfaction with their choice of wine. This action by the waitress is viewed positively because it shows care and good service, leading to the classification of the sentiment towards the waitress as ""positive."""
154,154,60,154,"We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.",meal,neutral,6321,"Input: ""The waitstaff told us that they had already run out of one of the entrees (before 8 p.""
Term: waitstaff
Output: negative
",0.2738870873137597,6240,"Input: ""Food presented well and the service once we were seated was great but we had a long wait for our table (about half an hour) even though I had pre-booked.""
Term: Food
Output: positive
",0.2811353086806993,8818,"Input: ""we had to wait at the bar for a table, but the atmosphere is bustling and is well worth it.""
Term: bar
Output: neutral
",0.3303439442309894,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The waitstaff told us that they had already run out of one of the entrees (before 8 p.""
Term: waitstaff
Output: negative


Example 2:
Input: ""Food presented well and the service once we were seated was great but we had a long wait for our table (about half an hour) even though I had pre-booked.""
Term: Food
Output: positive


Example 3
Input: ""we had to wait at the bar for a table, but the atmosphere is bustling and is well worth it.""
Term: bar
Output: neutral

    
Task:
Input: We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.
Prompt: What is the sentiment in the text towards 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",error,"[{""adjective"":""well worth"",""importance"":""1.00""}]","The sentiment towards ""meal"" is determined as positive based on the phrase ""well worth a wait,"" which implies that the quality or experience of the meal is considered good or valuable, even if there had been a delay or wait involved. This expression directly associates a positive value judgment with the meal, indicating satisfaction or a positive experience."
