Unnamed: 0.1,Unnamed: 0,text_id,term_id,text,term,polarity,example1_term_id,example1_prompt,example2_term_id,example2_prompt,example3_term_id,example3_prompt,polarity_pred,prompt_name,prompt,error,structured_analysis,unstructured_analysis
312,312,120,312,My bass was even worse - smothered in some kind of tomato sauce that just did not go with fish and the spinach that accompanied the dish was extremely dry and flavorless.,bass,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: My bass was even worse - smothered in some kind of tomato sauce that just did not go with fish and the spinach that accompanied the dish was extremely dry and flavorless.
Prompt: What is the sentiment in the text towards 'bass'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""bass"": ""0.70""},
{""tomato sauce"": ""0.20""},
{""dry"": ""0.10""}
]","I made the prediction based on the negative descriptions associated with the bass, such as ""even worse,"" ""smothered in some kind of tomato sauce that just did not go with fish,"" and ""extremely dry and flavorless."" These words and phrases indicate a negative sentiment towards the bass in the text."
115,115,44,115,"We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).",server,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).
Prompt: What is the sentiment in the text towards 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""word"":""told"",""importance"":""0.40""},
{""word"":""could only offer"",""importance"":""0.30""},
{""word"":""large parties"",""importance"":""0.20""},
{""word"":""polite"",""importance"":""0.10""}
]","I made the prediction based on the negative sentiment expressed towards the server due to the disappointment of not being able to order from the regular menu. The phrases ""told that for large parties they could only offer us the banquet menu"" and ""would have gone elsewhere had we known"" indicate a negative sentiment towards the server."
37,37,12,37,the service was slow took ten mins to get me a glass of water.,water,neutral,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",neutral,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: the service was slow took ten mins to get me a glass of water.
Prompt: What is the sentiment in the text towards 'water'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""slow"": ""0.6""}, {""took ten mins"": ""0.4""}]","I made the prediction based on the context provided in the input text. The phrase ""took ten mins to get me a glass of water"" indicates a delay in service, which could be perceived as negative. However, the sentiment towards 'water' itself is not explicitly negative or positive in the text, leading to a neutral classification."
202,202,78,202,"The Clinton-frequented restaurant stands handsomely on a quiet residential corner, and the modern interior includes a long dining room, a small bar and harsh lighting.",interior,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: The Clinton-frequented restaurant stands handsomely on a quiet residential corner, and the modern interior includes a long dining room, a small bar and harsh lighting.
Prompt: What is the sentiment in the text towards 'interior'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""modern"": ""0.4""},
{""long dining room"": ""0.3""},
{""small bar"": ""0.2""},
{""harsh lighting"": ""0.1""}
]","I made the prediction based on the positive descriptors used for the interior, such as ""modern,"" ""handsomely,"" and ""long dining room."" These words indicate a favorable sentiment towards the interior, leading to the classification of ""positive."""
222,222,84,222,"For dessert, go with the delicate, subtle flan over the pasty rice pudding.",flan,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: For dessert, go with the delicate, subtle flan over the pasty rice pudding.
Prompt: What is the sentiment in the text towards 'flan'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""delicate"":""0.4""},
{""subtle"":""0.4""},
{""pasty"":""0.2""}
]","I made the prediction based on the words ""delicate"" and ""subtle"" used to describe the flan, which indicate a positive sentiment towards it."
375,375,142,375,My only advice is: increase portion sizes; and develop a special drink list.,drink list,neutral,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",neutral,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: My only advice is: increase portion sizes; and develop a special drink list.
Prompt: What is the sentiment in the text towards 'drink list'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""special"": ""0.5""}, {""develop"": ""0.5""}]","I made my prediction based on the overall tone of the text, which did not express strong positive or negative sentiment towards the ""drink list."" The words ""special drink list"" were mentioned, indicating a potential positive aspect, but the lack of further details or emotional language led me to determine the sentiment as neutral."
9,9,3,9,My boyfriend and I went one Friday night to find that the place was empty except for one other table.,table,neutral,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",neutral,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: My boyfriend and I went one Friday night to find that the place was empty except for one other table.
Prompt: What is the sentiment in the text towards 'table'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""empty"": ""0.5""},
{""other table"": ""0.5""}
]","I made the prediction based on the phrase ""empty except for one other table,"" which indicates a neutral sentiment towards the table. The word ""empty"" suggests a lack of customers, but the presence of another table implies a neutral stance rather than a negative one."
11,11,4,11,"Amazing crust (and I hate pizza crust typically), great cheese, sauce isn't too sugary.",cheese,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: Amazing crust (and I hate pizza crust typically), great cheese, sauce isn't too sugary.
Prompt: What is the sentiment in the text towards 'cheese'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""word"":""great"",""importance"":""0.50""},
{""word"":""hate"",""importance"":""0.50""}
]","I made the prediction based on the positive sentiment expressed towards the cheese in the text. The phrases ""great cheese"" and ""amazing crust"" indicate a positive sentiment towards the cheese, influencing my decision to classify it as positive."
101,101,38,101,"So inexcpensive that you'd wonder about the sanity of the owners, if they weren't such good cooks.",cooks,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: So inexcpensive that you'd wonder about the sanity of the owners, if they weren't such good cooks.
Prompt: What is the sentiment in the text towards 'cooks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""good"": ""0.5""},
{""cooks"": ""0.5""}
]","I made the prediction based on the positive sentiment expressed towards the cooks in the text. The words ""good cooks"" indicate a positive sentiment towards them, leading to the classification of the sentiment as positive."
4,4,1,4,The server was so busy the night we visited that she forgot to put in our food order.,server,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: The server was so busy the night we visited that she forgot to put in our food order.
Prompt: What is the sentiment in the text towards 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""busy"",""importance"":""0.70""},
{""forgot"",""importance"":""0.30""}
]","I made the prediction based on the negative sentiment expressed towards the server in the text. The phrase ""forgot to put in our food order"" indicates a mistake made by the server, leading to a negative perception of their performance."
398,398,151,398,"There is nothing else on the menu except for exotic teas and cold beverages, but with a meal this cheap and delightful, who would care?",meal,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: There is nothing else on the menu except for exotic teas and cold beverages, but with a meal this cheap and delightful, who would care?
Prompt: What is the sentiment in the text towards 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""cheap"": ""0.30""},
{""delightful"": ""0.30""},
{""meal"": ""0.40""}
]","I made the prediction based on the words ""cheap"" and ""delightful"" used to describe the meal, indicating a positive sentiment towards it. These positive descriptors strongly influenced my decision."
343,343,131,343,"the service is pushy and the food looks good but is completely average (chewy steak, tasteless rice and beans).",service,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: the service is pushy and the food looks good but is completely average (chewy steak, tasteless rice and beans).
Prompt: What is the sentiment in the text towards 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""word"":""pushy"",""importance"":""0.70""},
{""word"":""good"",""importance"":""0.30""}
]","I made the prediction based on the negative descriptors ""pushy"" and ""in your face"" used to describe the service. These words indicate a negative sentiment towards the service in the text."
410,410,156,410,"The Food The classic Italian menu gets off to a good start with Queen's famous bread basket, which is loaded with a slew of crunchy, yeasty homemade varieties.",bread,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: The Food The classic Italian menu gets off to a good start with Queen's famous bread basket, which is loaded with a slew of crunchy, yeasty homemade varieties.
Prompt: What is the sentiment in the text towards 'bread'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""bread"": ""0.70""},
{""homemade"": ""0.30""}
]","I made the prediction based on the positive words used to describe the bread, such as ""famous,"" ""crunchy,"" and ""yeasty."" These words indicate a positive sentiment towards the bread in the text."
437,437,165,437,This place would be so much better served by being run by a group that actually understands customer service.,service,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: This place would be so much better served by being run by a group that actually understands customer service.
Prompt: What is the sentiment in the text towards 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""group"":""run by a group that actually understands customer service"",""importance"":""1.0""}
]","I made the prediction based on the negative sentiment expressed towards the service in the text. The phrase ""being run by a group that actually understands customer service"" indicates dissatisfaction with the current service and a desire for improvement, leading to a negative sentiment towards the service."
30,30,10,30,"Ok I got the edamame and something from the sushi chef for free, but the quality of food is more important to me than a free small dish (maybe that's why the restaurant gives it to attact new customers.",sushi chef,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: Ok I got the edamame and something from the sushi chef for free, but the quality of food is more important to me than a free small dish (maybe that's why the restaurant gives it to attact new customers.
Prompt: What is the sentiment in the text towards 'sushi chef'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""free"": ""0.30""}, {""quality"": ""0.70""}]","I made the prediction based on the positive sentiment expressed towards the sushi chef by mentioning receiving something for free from them. The words ""got the edamame and something from the sushi chef for free"" indicate a positive interaction with the sushi chef, leading to the overall positive sentiment towards them."
307,307,118,307,"I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!",Chinese food,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!
Prompt: What is the sentiment in the text towards 'Chinese food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""Chinese food"": ""0.70""},
{""looking for alternative"": ""0.20""},
{""greasy stuff"": ""0.10""}
]","I made the prediction based on the positive language used to describe Chinese food, such as ""I love Chinese food"" and ""looking for the alternative to the greasy stuff."" These phrases indicate a positive sentiment towards Chinese food. Additionally, the mention of wanting an alternative to greasy take-out joints suggests a desire for a higher quality dining experience, further supporting a positive sentiment."
48,48,16,48,"When we went to dinner here, the place was empty, which should have been a clue.",place,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: When we went to dinner here, the place was empty, which should have been a clue.
Prompt: What is the sentiment in the text towards 'place'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""word"":""empty"",""importance"":""1.0""}
]","I made the prediction based on the word ""empty"" in the context of the place being empty, which typically conveys a negative sentiment as it implies a lack of customers or popularity."
103,103,39,103,We sat at the bar and were constantly bumped by the waitress flying past; had fabulously fresh raw oysters with pieces of shell in every bite; lobsters rolls were tasty but the large pieces of meat were tough; the apple crumble was excellent but the ice cream was over-frozen and the stench of frying oil was nearly unbearable.,waitress,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: We sat at the bar and were constantly bumped by the waitress flying past; had fabulously fresh raw oysters with pieces of shell in every bite; lobsters rolls were tasty but the large pieces of meat were tough; the apple crumble was excellent but the ice cream was over-frozen and the stench of frying oil was nearly unbearable.
Prompt: What is the sentiment in the text towards 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""word"":""bumped"",""importance"":""0.20""},
{""word"":""flying past"",""importance"":""0.20""},
{""word"":""fabulously fresh"",""importance"":""0.10""},
{""word"":""pieces of shell"",""importance"":""0.10""},
{""word"":""tough"",""importance"":""0.10""},
{""word"":""over-frozen"",""importance"":""0.10""},
{""word"":""stench of frying oil"",""importance"":""0.20""}
]","I made the prediction based on the negative descriptions associated with the waitress, such as ""constantly bumped,"" ""flying past,"" and ""pieces of shell in every bite."" These negative experiences influenced my decision to classify the sentiment towards the waitress as negative."
440,440,167,440,"Although when I went to eat dinner at Bombay Talkie on a crazy busy night, my waiter was extremely helpful through the menu, polite and polished.",dinner,neutral,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",neutral,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: Although when I went to eat dinner at Bombay Talkie on a crazy busy night, my waiter was extremely helpful through the menu, polite and polished.
Prompt: What is the sentiment in the text towards 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""busy night"": ""0.3""},
{""helpful"": ""0.3""},
{""polite"": ""0.2""},
{""polished"": ""0.2""}
]","I made the prediction based on the overall positive sentiment expressed towards the waiter in the text. The words ""extremely helpful,"" ""polite,"" and ""polished"" used to describe the waiter indicate a positive experience, but the focus was on the waiter rather than the dinner itself, leading to a neutral sentiment towards ""dinner."""
348,348,133,348,The waiter kept coming up and asking to take our plates while we were still eating and the manager stood and stared at us through half our meal!,waiter,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: The waiter kept coming up and asking to take our plates while we were still eating and the manager stood and stared at us through half our meal!
Prompt: What is the sentiment in the text towards 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""word"":""kept coming up"",""importance"":""0.40""},
{""word"":""asking to take our plates while we were still eating"",""importance"":""0.40""},
{""word"":""stared at us through half our meal"",""importance"":""0.20""}
]","I made the prediction based on the negative descriptions of the waiter's behavior, such as ""kept coming up and asking to take our plates while we were still eating"" and ""the manager stood and stared at us through half our meal."" These phrases indicate a negative sentiment towards the waiter, leading to the classification of the sentiment as ""negative."""
251,251,94,251,My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.,waiting,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.
Prompt: What is the sentiment in the text towards 'waiting'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""word"":""stood my friend up"",""importance"":""0.70""},
{""word"":""waiting"",""importance"":""0.30""}
]","I made the prediction based on the negative sentiment expressed towards the waiting experience in the text. The phrases ""stood my friend up for another 15 minutes of waiting"" and ""mis-heard"" indicate a negative experience related to waiting."
225,225,85,225,"The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.",lighting,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.
Prompt: What is the sentiment in the text towards 'lighting'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""word"":""wasn't good"",""importance"":""0.7""},
{""word"":""romantic"",""importance"":""0.3""}
]","I made the prediction based on the phrase ""the lighting wasn't good for reading the menu,"" which indicates a negative sentiment towards the lighting. This specific phrase directly expresses dissatisfaction with the lighting, leading to the classification of the sentiment as negative."
