text_id,term_id,text,term,polarity
3818,9941,"The thin organic burger lacks the flavor of a prime beef patty, requiring add-ons like cheese (cheddar, Swiss or soy-based), bacon (maple-cured or faux) and grilled onions.",thin organic burger,neutral
3818,9942,"The thin organic burger lacks the flavor of a prime beef patty, requiring add-ons like cheese (cheddar, Swiss or soy-based), bacon (maple-cured or faux) and grilled onions.",a prime beef,negative
3818,9943,"The thin organic burger lacks the flavor of a prime beef patty, requiring add-ons like cheese (cheddar, Swiss or soy-based), bacon (maple-cured or faux) and grilled onions.",cheddar,neutral
3818,9944,"The thin organic burger lacks the flavor of a prime beef patty, requiring add-ons like cheese (cheddar, Swiss or soy-based), bacon (maple-cured or faux) and grilled onions.",bacon,neutral
3819,9945,"As well, I haven't eaten animal products in over 6 years and the waiter was not sure which dishes had honey or casien in the food.",waiter,negative
3819,9946,"As well, I haven't eaten animal products in over 6 years and the waiter was not sure which dishes had honey or casien in the food.",dishes,neutral
3820,9947,"Also some other appetizers, like the snow crab or the steak, lobster, can't tell which one was better!But would recommend to go with the tasting courses.",appetizers,neutral
3820,9948,"Also some other appetizers, like the snow crab or the steak, lobster, can't tell which one was better!But would recommend to go with the tasting courses.",snow crab,neutral
3820,9949,"Also some other appetizers, like the snow crab or the steak, lobster, can't tell which one was better!But would recommend to go with the tasting courses.",lobster,neutral
3820,9950,"Also some other appetizers, like the snow crab or the steak, lobster, can't tell which one was better!But would recommend to go with the tasting courses.",courses,positive
3821,9951,"The Food Meat is the name of the game here, especially if you are a fan of mutton: the legendary chop is rightly gamey and thick as a brick.",Food Meat,neutral
3821,9952,"The Food Meat is the name of the game here, especially if you are a fan of mutton: the legendary chop is rightly gamey and thick as a brick.",chop,positive
3822,9953,I have never been to an establishment that boasts traditional French service that basically throws food at you; waiters not only reach across the table but drip wine and water all over their diners.,food,neutral
3822,9954,I have never been to an establishment that boasts traditional French service that basically throws food at you; waiters not only reach across the table but drip wine and water all over their diners.,waiters,negative
3822,9955,I have never been to an establishment that boasts traditional French service that basically throws food at you; waiters not only reach across the table but drip wine and water all over their diners.,wine,neutral
3823,9956,"We had reservations and were seated immediately, got a nice table by the window.",reservations,neutral
3823,9957,"We had reservations and were seated immediately, got a nice table by the window.",seated,positive
3824,9958,the heroes are enough for lunch and dinner.,heroes,positive
3824,9959,the heroes are enough for lunch and dinner.,lunch,neutral
3824,9960,the heroes are enough for lunch and dinner.,dinner,neutral
3825,9961,"Downstairs, with the lighter menu, and uncomfortable seating, is only worthwhile if people watching and the energy of the bar scene is more important to you than the food.",menu,positive
3825,9962,"Downstairs, with the lighter menu, and uncomfortable seating, is only worthwhile if people watching and the energy of the bar scene is more important to you than the food.",bar scene,positive
3825,9963,"Downstairs, with the lighter menu, and uncomfortable seating, is only worthwhile if people watching and the energy of the bar scene is more important to you than the food.",food,neutral
3826,9964,"The other steaks on the menu were $30-$40, so the waiter really should have told them the price of the special.",menu,neutral
3826,9965,"The other steaks on the menu were $30-$40, so the waiter really should have told them the price of the special.",waiter,negative
3826,9966,"The other steaks on the menu were $30-$40, so the waiter really should have told them the price of the special.",price,neutral
3827,9967,"The bartender has a nasty attitude, and it took a party of two 1 1/2 hours to get seated while party after party of the hosts 'friends' were given seating immediately.",bartender,negative
3827,9968,"The bartender has a nasty attitude, and it took a party of two 1 1/2 hours to get seated while party after party of the hosts 'friends' were given seating immediately.",seating immediately,positive
3828,9969,"Not the best ambiance, but meat that'll make you drool.",ambiance,negative
3828,9970,"Not the best ambiance, but meat that'll make you drool.",meat,positive
3829,9971,"Forget Brunch- there are usually people waiting outside, although the brunches are delish as well!",waiting,neutral
3829,9972,"Forget Brunch- there are usually people waiting outside, although the brunches are delish as well!",brunches,positive
3830,9973,The bar is small so come close to reservation time.,bar,negative
3830,9974,The bar is small so come close to reservation time.,time,neutral
3831,9975,"Maybe it was because we went during the restaurant week lunch special, but the service was not impressive at all and the food was okay, but not great.",lunch,neutral
3831,9976,"Maybe it was because we went during the restaurant week lunch special, but the service was not impressive at all and the food was okay, but not great.",service,negative
3832,9977,The seafood salad was yummy as was the filet of sole stuffed with crabmeat.,seafood salad,positive
3832,9978,The seafood salad was yummy as was the filet of sole stuffed with crabmeat.,filet,positive
3832,9979,The seafood salad was yummy as was the filet of sole stuffed with crabmeat.,sole stuffed,positive
3832,9980,The seafood salad was yummy as was the filet of sole stuffed with crabmeat.,crabmeat,neutral
3833,9981,"The french fries are soggy, the service is so/so and while it looks like a cute little homestyle cafe you'd find in SF, the food is below average.",service,neutral
3833,9982,"The french fries are soggy, the service is so/so and while it looks like a cute little homestyle cafe you'd find in SF, the food is below average.",food,negative
3834,9983,"The waiter brought us the desert menu, and when we refused asked if we were really sure we didn't want anything.",waiter,negative
3834,9984,"The waiter brought us the desert menu, and when we refused asked if we were really sure we didn't want anything.",desert menu,neutral
3835,9985,"Service during dinner was alright, but one's perception to a restaurant usually starts from the very beginning: the entrance.",Service,positive
3835,9986,"Service during dinner was alright, but one's perception to a restaurant usually starts from the very beginning: the entrance.",dinner,neutral
3836,9987,"My two best friends took me to Cafe Gray for my birthday and by the end of the dinner, they were apologizing for the poor service and so-so food.",dinner,neutral
3836,9988,"My two best friends took me to Cafe Gray for my birthday and by the end of the dinner, they were apologizing for the poor service and so-so food.",service,negative
3837,9989,"As for dinner, my favorite is the steak frites or the crabcake.",dinner,neutral
3837,9990,"As for dinner, my favorite is the steak frites or the crabcake.",steak frites,positive
3837,9991,"As for dinner, my favorite is the steak frites or the crabcake.",crabcake,positive
3838,9992,"In addition to Pizza, Dani has great homemade Ravioli and Maniccoti.",Pizza,neutral
3838,9993,"In addition to Pizza, Dani has great homemade Ravioli and Maniccoti.",homemade Ravioli,positive
3838,9994,"In addition to Pizza, Dani has great homemade Ravioli and Maniccoti.",Maniccoti,positive
3839,9995,"complaints were shrugged off and service was slow, causing the dinner to go on for over 2 hours.",service,negative
3839,9996,"complaints were shrugged off and service was slow, causing the dinner to go on for over 2 hours.",dinner,neutral
3840,9997,"If you go in, make sure to listen to the unbelievably loud microphone that the folks at the counter use to dictate orders to the cooks who stand about two feet behind them.",counter,neutral
3840,9998,"If you go in, make sure to listen to the unbelievably loud microphone that the folks at the counter use to dictate orders to the cooks who stand about two feet behind them.",cooks,negative
3841,9999,"Although the decor is lovely as usual, service has detiorated.",decor,positive
3841,10000,"Although the decor is lovely as usual, service has detiorated.",service,negative
3842,10001,It is a thick drink which almost taste like a cream of rice.,drink,negative
3842,10002,It is a thick drink which almost taste like a cream of rice.,cream of rice,neutral
3843,10003,My partner had ordered an appetizer that was no longer available; the waitress did not inform us when reviewing the specials.,waitress,negative
3843,10004,My partner had ordered an appetizer that was no longer available; the waitress did not inform us when reviewing the specials.,specials,neutral
3844,10005,"The other food they serve is also very good, but the pizza keeps calling me back!",food,positive
3844,10006,"The other food they serve is also very good, but the pizza keeps calling me back!",serve,neutral
3844,10007,"The other food they serve is also very good, but the pizza keeps calling me back!",pizza,positive
3845,10008,"The brunch is $12 and includes unlimited pound cake (homemeade) and mimosas, and complimentary OJ.",brunch,neutral
3845,10009,"The brunch is $12 and includes unlimited pound cake (homemeade) and mimosas, and complimentary OJ.",pound cake,positive
3845,10010,"The brunch is $12 and includes unlimited pound cake (homemeade) and mimosas, and complimentary OJ.",OJ,neutral
3846,10011,The waiter brought the wrong food and charged us for food and drinks we didn't order.,waiter,negative
3846,10012,The waiter brought the wrong food and charged us for food and drinks we didn't order.,drinks,neutral
3847,10013,"While the food was good and reasonably priced, the service was horrible.",food,positive
3847,10014,"While the food was good and reasonably priced, the service was horrible.",service,negative
3848,10015,"I left feeling unsatisfied, except for having a nice chance to people watch in the cozy atmosphere with my over-priced pasta bolognese.",atmosphere,positive
3848,10016,"I left feeling unsatisfied, except for having a nice chance to people watch in the cozy atmosphere with my over-priced pasta bolognese.",pasta bolognese,negative
3849,10017,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",toppings,neutral
3849,10018,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",crust,positive
3849,10019,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",bread,positive
3850,10020,"After a 21/2 hour lunch in which our displeasure was apparent, we didn't receive an apology or an explanation from the waiter or manager.",lunch,neutral
3850,10021,"After a 21/2 hour lunch in which our displeasure was apparent, we didn't receive an apology or an explanation from the waiter or manager.",waiter,negative
3850,10022,"After a 21/2 hour lunch in which our displeasure was apparent, we didn't receive an apology or an explanation from the waiter or manager.",manager,negative
3851,10023,"The food wasn't overwhelming, but was very tasty, and the space wasn't overcrowded or obnoxious - the waiters and waitresses were attentive and helpful, but not obtrusive.",food,negative
3851,10024,"The food wasn't overwhelming, but was very tasty, and the space wasn't overcrowded or obnoxious - the waiters and waitresses were attentive and helpful, but not obtrusive.",space,positive
3851,10025,"The food wasn't overwhelming, but was very tasty, and the space wasn't overcrowded or obnoxious - the waiters and waitresses were attentive and helpful, but not obtrusive.",waitresses,positive
3852,10026,"For entrees, we all had the steak frites and it was to die for.",entrees,neutral
3852,10027,"For entrees, we all had the steak frites and it was to die for.",steak frites,positive
3853,10028,"We showed up and waited 30 minutes in line 30 minutes to get our drinks -after we asked twice, the service was the worst I've had in nyc.",drinks,neutral
3853,10029,"We showed up and waited 30 minutes in line 30 minutes to get our drinks -after we asked twice, the service was the worst I've had in nyc.",service,negative
3854,10030,"Dining experience begins with cracked, filthy vinyl tile flooring tables so small close together that you couldn't move.",Dining,neutral
3854,10031,"Dining experience begins with cracked, filthy vinyl tile flooring tables so small close together that you couldn't move.",tile flooring tables,negative
3855,10032,"It's always exciting to see celebrities hiding in the corner banquettes or behind sunglasses at the bar, but the real draw is the chef's short ribs and the volumous wine list.",bar,neutral
3855,10033,"It's always exciting to see celebrities hiding in the corner banquettes or behind sunglasses at the bar, but the real draw is the chef's short ribs and the volumous wine list.",chef,neutral
3855,10034,"It's always exciting to see celebrities hiding in the corner banquettes or behind sunglasses at the bar, but the real draw is the chef's short ribs and the volumous wine list.",ribs,positive
3855,10035,"It's always exciting to see celebrities hiding in the corner banquettes or behind sunglasses at the bar, but the real draw is the chef's short ribs and the volumous wine list.",volumous wine list,positive
3856,10036,"The decor reminds me of Miami nightclubs, and we sat in a cool communal strip, where you share your table with people.",decor,positive
3856,10037,"The decor reminds me of Miami nightclubs, and we sat in a cool communal strip, where you share your table with people.",table,neutral
3857,10038,"Food was cold when it arrived, waitress would vanish for 30 minute periods before reappearing, wrong side dishes were served, meals improperly cooked, and the manager failed to apologize when confronted.",Food,neutral
3857,10039,"Food was cold when it arrived, waitress would vanish for 30 minute periods before reappearing, wrong side dishes were served, meals improperly cooked, and the manager failed to apologize when confronted.",waitress,negative
3857,10040,"Food was cold when it arrived, waitress would vanish for 30 minute periods before reappearing, wrong side dishes were served, meals improperly cooked, and the manager failed to apologize when confronted.",dishes,negative
3857,10041,"Food was cold when it arrived, waitress would vanish for 30 minute periods before reappearing, wrong side dishes were served, meals improperly cooked, and the manager failed to apologize when confronted.",manager,negative
3858,10042,"Last night the wife and I went for the daily 5pm-7pm $18 prix-fixe, which included choices of appetizer (my stuffed mushrooms were delicious), entree (rigatoni for me, chicken for her), and dessert (tiramisu and zeppoles).",appetizer,neutral
3858,10043,"Last night the wife and I went for the daily 5pm-7pm $18 prix-fixe, which included choices of appetizer (my stuffed mushrooms were delicious), entree (rigatoni for me, chicken for her), and dessert (tiramisu and zeppoles).",stuffed mushrooms,positive
3858,10044,"Last night the wife and I went for the daily 5pm-7pm $18 prix-fixe, which included choices of appetizer (my stuffed mushrooms were delicious), entree (rigatoni for me, chicken for her), and dessert (tiramisu and zeppoles).",chicken,neutral
3858,10045,"Last night the wife and I went for the daily 5pm-7pm $18 prix-fixe, which included choices of appetizer (my stuffed mushrooms were delicious), entree (rigatoni for me, chicken for her), and dessert (tiramisu and zeppoles).",dessert,neutral
3858,10046,"Last night the wife and I went for the daily 5pm-7pm $18 prix-fixe, which included choices of appetizer (my stuffed mushrooms were delicious), entree (rigatoni for me, chicken for her), and dessert (tiramisu and zeppoles).",tiramisu,neutral
3859,10047,I like how the ambiance changes from the cafeteria style of lunch to a sit down dinner in romantic lighting.,ambiance,positive
3859,10048,I like how the ambiance changes from the cafeteria style of lunch to a sit down dinner in romantic lighting.,style,neutral
3859,10049,I like how the ambiance changes from the cafeteria style of lunch to a sit down dinner in romantic lighting.,lunch,neutral
3859,10050,I like how the ambiance changes from the cafeteria style of lunch to a sit down dinner in romantic lighting.,dinner,neutral
3860,10051,"The food was delicious; the service was a little slow, but it didn't seem TOO bad (maybe becuase of the martinis I consumed while waiting for my table).",food,positive
3860,10052,"The food was delicious; the service was a little slow, but it didn't seem TOO bad (maybe becuase of the martinis I consumed while waiting for my table).",martinis,neutral
3861,10053,The bagels here are so good that to put cream cheese on them would be an injustice.,bagels,positive
3861,10054,The bagels here are so good that to put cream cheese on them would be an injustice.,cream cheese,neutral
3862,10055,"some old drunk guy who claims he is an American born in France seems to be a regular at the bar, he sat down next to us, listened to our whole conversation then started aggressing us verbally, and the waiter took the longest time to intervene.",bar,neutral
3862,10056,"some old drunk guy who claims he is an American born in France seems to be a regular at the bar, he sat down next to us, listened to our whole conversation then started aggressing us verbally, and the waiter took the longest time to intervene.",waiter,negative
3863,10057,"When our first order came, they forgot the torro (which we later learned it was finished for the night.",torro,negative
3863,10058,"When our first order came, they forgot the torro (which we later learned it was finished for the night.",night,neutral
3864,10059,"When the pizza arrived it was definitely hot, however the topping was rather soggy from the moisture from the fresh tomatoes.",pizza,positive
3864,10060,"When the pizza arrived it was definitely hot, however the topping was rather soggy from the moisture from the fresh tomatoes.",topping,negative
3864,10061,"When the pizza arrived it was definitely hot, however the topping was rather soggy from the moisture from the fresh tomatoes.",tomatoes,positive
3865,10062,"For dinner I order linguine w/ red clam sauce, the pasta was perfect and the sauce was flavorful but the clams tasted funny so I ate around them.",w/ red clam sauce,neutral
3865,10063,"For dinner I order linguine w/ red clam sauce, the pasta was perfect and the sauce was flavorful but the clams tasted funny so I ate around them.",pasta,positive
3865,10064,"For dinner I order linguine w/ red clam sauce, the pasta was perfect and the sauce was flavorful but the clams tasted funny so I ate around them.",clam s,positive
3866,10065,There is no bar so therefore no place to wait except the lounge that was packed so after wondering where to stand the hostess grabbed us.,bar,neutral
3866,10066,There is no bar so therefore no place to wait except the lounge that was packed so after wondering where to stand the hostess grabbed us.,lounge,neutral
3866,10067,There is no bar so therefore no place to wait except the lounge that was packed so after wondering where to stand the hostess grabbed us.,hostess,negative
3867,10068,After ordering our food was brought to our table very quickly despite the huge crowd.,food,positive
3867,10069,After ordering our food was brought to our table very quickly despite the huge crowd.,crowd,negative
3868,10070,Great inexpensive meal for lunch or for dinner.,meal,positive
3868,10071,Great inexpensive meal for lunch or for dinner.,lunch,neutral
3868,10072,Great inexpensive meal for lunch or for dinner.,dinner,neutral
3869,10073,The wine list was small but had a nice variety.,wine list,negative
3869,10074,The wine list was small but had a nice variety.,variety,positive
3870,10075,"The waitress came to our table once for our order, but then we were tended to by who I thought was the hostess.",waitress,negative
3870,10076,"The waitress came to our table once for our order, but then we were tended to by who I thought was the hostess.",table,neutral
3870,10077,"The waitress came to our table once for our order, but then we were tended to by who I thought was the hostess.",hostess,negative
3871,10078,"They do have a large menu of things along the diner lines, and they go a little gourmet on the brunch omelette fixins/combos.",menu,positive
3871,10079,"They do have a large menu of things along the diner lines, and they go a little gourmet on the brunch omelette fixins/combos.",diner lines,neutral
3871,10080,"They do have a large menu of things along the diner lines, and they go a little gourmet on the brunch omelette fixins/combos.",gourmet,negative
3871,10081,"They do have a large menu of things along the diner lines, and they go a little gourmet on the brunch omelette fixins/combos.",fixins/combos,neutral
3872,10082,"Don't go here for sushi, but for one of the other lovely seafood dishes, i.",sushi,negative
3872,10083,"Don't go here for sushi, but for one of the other lovely seafood dishes, i.",seafood dishes,positive
3873,10084,"As for the main attraction, the pies are known for their crisp outer edge and gooey middle, and feature the unorthodox layering of sauce over mozzarella.",middle,positive
3873,10085,"As for the main attraction, the pies are known for their crisp outer edge and gooey middle, and feature the unorthodox layering of sauce over mozzarella.",layering,neutral
3873,10086,"As for the main attraction, the pies are known for their crisp outer edge and gooey middle, and feature the unorthodox layering of sauce over mozzarella.",sauce over mozzarella,neutral
3874,10087,"The waiters are nice, but weren't particularly good - waited forever to order and resented not being told that my dinner companion and I had ordered enough for a table of 10 (given the size of the sushi).",waiters,positive
3874,10088,"The waiters are nice, but weren't particularly good - waited forever to order and resented not being told that my dinner companion and I had ordered enough for a table of 10 (given the size of the sushi).",dinner,neutral
3874,10089,"The waiters are nice, but weren't particularly good - waited forever to order and resented not being told that my dinner companion and I had ordered enough for a table of 10 (given the size of the sushi).",size,neutral
3875,10090,"Try the fresh ricotta cheesecake with a beautifully buttery crust and fresh raspberry topping, or the chocolate and Kahlua mousse, with a gelato-like consistency that pairs wonderfully with vanilla ice cream.",ricotta cheesecake,positive
3875,10091,"Try the fresh ricotta cheesecake with a beautifully buttery crust and fresh raspberry topping, or the chocolate and Kahlua mousse, with a gelato-like consistency that pairs wonderfully with vanilla ice cream.",crust,positive
3875,10092,"Try the fresh ricotta cheesecake with a beautifully buttery crust and fresh raspberry topping, or the chocolate and Kahlua mousse, with a gelato-like consistency that pairs wonderfully with vanilla ice cream.",chocolate and Kahlua mousse,neutral
3875,10093,"Try the fresh ricotta cheesecake with a beautifully buttery crust and fresh raspberry topping, or the chocolate and Kahlua mousse, with a gelato-like consistency that pairs wonderfully with vanilla ice cream.",ice cream,positive
3876,10094,"The crab croquettes were fried and completely lacking in crabmeat, our meat appetizer was dripping with grease and mostly fatty, and our main course was mushy rice drowned in some sauce with the consistency of baby food.",crabmeat,negative
3876,10095,"The crab croquettes were fried and completely lacking in crabmeat, our meat appetizer was dripping with grease and mostly fatty, and our main course was mushy rice drowned in some sauce with the consistency of baby food.",meat appetizer,negative
3876,10096,"The crab croquettes were fried and completely lacking in crabmeat, our meat appetizer was dripping with grease and mostly fatty, and our main course was mushy rice drowned in some sauce with the consistency of baby food.",main course,neutral
3876,10097,"The crab croquettes were fried and completely lacking in crabmeat, our meat appetizer was dripping with grease and mostly fatty, and our main course was mushy rice drowned in some sauce with the consistency of baby food.",rice,negative
3876,10098,"The crab croquettes were fried and completely lacking in crabmeat, our meat appetizer was dripping with grease and mostly fatty, and our main course was mushy rice drowned in some sauce with the consistency of baby food.",sauce,neutral
3877,10099,"first of all, the hostess was not pleasant and had a bit of an attitude when seating us.",hostess,negative
3877,10100,"first of all, the hostess was not pleasant and had a bit of an attitude when seating us.",seating,neutral
3878,10101,"Yes, the prices SEEM afordable, but the portions are so small that you end up spending $100+ just to fill 2 people and get a couple drinks.",prices,positive
3878,10102,"Yes, the prices SEEM afordable, but the portions are so small that you end up spending $100+ just to fill 2 people and get a couple drinks.",portions,negative
3878,10103,"Yes, the prices SEEM afordable, but the portions are so small that you end up spending $100+ just to fill 2 people and get a couple drinks.",drinks,neutral
3879,10104,Portion was just a bit small compare with other restaurant but the price was lower than usualy as well (7.,Portion,negative
3879,10105,Portion was just a bit small compare with other restaurant but the price was lower than usualy as well (7.,price,positive
3880,10106,Take out and delivery is next door and usually will be better if you are looking to get your food faster.,delivery,neutral
3880,10107,Take out and delivery is next door and usually will be better if you are looking to get your food faster.,food,positive
3881,10108,"The place was nice and the bartenders were friendly, but the cocktail girl was rude, obnoxious, and over charging all of us.",place,positive
3881,10109,"The place was nice and the bartenders were friendly, but the cocktail girl was rude, obnoxious, and over charging all of us.",cocktail girl,negative
3882,10110,Service was a treat from my French (Canandian)waiter who knows more about wine than anyone waiting on me in NYC in a long time.,wine,positive
3882,10111,Service was a treat from my French (Canandian)waiter who knows more about wine than anyone waiting on me in NYC in a long time.,time,neutral
3883,10112,We then split some appetizers as the portions are large - the calamari salad was fantastic.,appetizers,neutral
3883,10113,We then split some appetizers as the portions are large - the calamari salad was fantastic.,portions,positive
3883,10114,We then split some appetizers as the portions are large - the calamari salad was fantastic.,calamari salad,positive
3884,10115,"I haven't had the pasta, but the appetizers, salads, and entrees (especially the steak and lamb) are extraordinary.",pasta,negative
3884,10116,"I haven't had the pasta, but the appetizers, salads, and entrees (especially the steak and lamb) are extraordinary.",appetizers,positive
3884,10117,"I haven't had the pasta, but the appetizers, salads, and entrees (especially the steak and lamb) are extraordinary.",steak,positive
3884,10118,"I haven't had the pasta, but the appetizers, salads, and entrees (especially the steak and lamb) are extraordinary.",lamb,positive
3885,10119,We could not believe that the owner only laughed and continued serving him drinks.,owner,negative
3885,10120,We could not believe that the owner only laughed and continued serving him drinks.,serving,neutral
3885,10121,We could not believe that the owner only laughed and continued serving him drinks.,drinks,neutral
3886,10122,"Get the Steak, get the Ham Fried Rice, Get the Braised Fish, Get anything Pork and Ham, Appetizers are good too.",Ham Fried Rice,neutral
3886,10123,"Get the Steak, get the Ham Fried Rice, Get the Braised Fish, Get anything Pork and Ham, Appetizers are good too.",Braised Fish,neutral
3886,10124,"Get the Steak, get the Ham Fried Rice, Get the Braised Fish, Get anything Pork and Ham, Appetizers are good too.",Pork,neutral
3886,10125,"Get the Steak, get the Ham Fried Rice, Get the Braised Fish, Get anything Pork and Ham, Appetizers are good too.",Appetizers,positive
3887,10126,"A+  was planning a party for my staff, and was treated rudely by another restaurant when trying to add more people to reservation (a simple no would have worked).",staff,negative
3887,10127,"A+  was planning a party for my staff, and was treated rudely by another restaurant when trying to add more people to reservation (a simple no would have worked).",reservation,neutral
3888,10128,"We waited at the bar for only 10 minutes (we had a reservation) - can't complain about that, the restaurant was full and I enjoyed the lively atmosphere and music.",bar,neutral
3888,10129,"We waited at the bar for only 10 minutes (we had a reservation) - can't complain about that, the restaurant was full and I enjoyed the lively atmosphere and music.",atmosphere,positive
3888,10130,"We waited at the bar for only 10 minutes (we had a reservation) - can't complain about that, the restaurant was full and I enjoyed the lively atmosphere and music.",music,positive
3889,10131,The specials of the day are the way to go.,specials,positive
3889,10132,The specials of the day are the way to go.,day,neutral
3890,10133,The bright point of dinner was dessrt.,point,positive
3890,10134,The bright point of dinner was dessrt.,dinner,neutral
3891,10135,"The manager also managed to insult one of my dining partners, even using an expletive to mock his last name when returning his credit card.",manager,negative
3891,10136,"The manager also managed to insult one of my dining partners, even using an expletive to mock his last name when returning his credit card.",dining,neutral
3892,10137,"Service at the bar was fine, just as you would expect.",Service,positive
3892,10138,"Service at the bar was fine, just as you would expect.",bar,neutral
3893,10139,the staff prefers to watch TV in the main dining room infront of their waiting customers then serve their customers.,staff,negative
3893,10140,the staff prefers to watch TV in the main dining room infront of their waiting customers then serve their customers.,main dining room,neutral
3894,10141,"The service isn't spectacular and neither is the ambience, but on a lunch hour, all you're looking for is a satisfied stomach.",service,negative
3894,10142,"The service isn't spectacular and neither is the ambience, but on a lunch hour, all you're looking for is a satisfied stomach.",ambience,negative
3894,10143,"The service isn't spectacular and neither is the ambience, but on a lunch hour, all you're looking for is a satisfied stomach.",lunch,neutral
3895,10144,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,negative
3895,10145,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",served,neutral
3896,10146,The menu goes on to include some of traditional greek favorites but each has a twist that will suprise and delight you.,menu,neutral
3896,10147,The menu goes on to include some of traditional greek favorites but each has a twist that will suprise and delight you.,traditional greek,positive
3897,10148,"If you're tired of the long waits for table at nearby place, then head to Moutarde for a delicious meal that won't keep you waiting.",meal,positive
3897,10149,"If you're tired of the long waits for table at nearby place, then head to Moutarde for a delicious meal that won't keep you waiting.",waiting,neutral
3898,10150,I even overheard the one waiter argue to the host about that and then they conveniently switched to speaking Spanish.,waiter,negative
3898,10151,I even overheard the one waiter argue to the host about that and then they conveniently switched to speaking Spanish.,host,neutral
3899,10152,"I don't claim to know enough about authentic Italian cuisine but the food is good, provided they have the menu item you order.",Italian cuisine,positive
3899,10153,"I don't claim to know enough about authentic Italian cuisine but the food is good, provided they have the menu item you order.",food,positive
3899,10154,"I don't claim to know enough about authentic Italian cuisine but the food is good, provided they have the menu item you order.",menu,neutral
3900,10155,"The Romano family is very hands on with the father supervising the kitchen and Santo, the son, running the room with a high degree of personal attention.",Romano family,positive
3900,10156,"The Romano family is very hands on with the father supervising the kitchen and Santo, the son, running the room with a high degree of personal attention.",kitchen,neutral
3901,10157,"This seems to be a big hit and draws a large crowd, so be prepared for a wait.",crowd,positive
3901,10158,"This seems to be a big hit and draws a large crowd, so be prepared for a wait.",wait,neutral
3902,10159,"Finally got our food after waiting a long time for oysters, doesn't take that long to shuck 'em, the place isn't that big, and it was OK.",food,neutral
3902,10160,"Finally got our food after waiting a long time for oysters, doesn't take that long to shuck 'em, the place isn't that big, and it was OK.",time,negative
3903,10161,"Gobo's scallion pancakes are a bit dry, and the beet salad is low on beets, but the majority of dishes, especially those showcasing vegetables, are delicious in their simplicity.",scallion pancakes,negative
3903,10162,"Gobo's scallion pancakes are a bit dry, and the beet salad is low on beets, but the majority of dishes, especially those showcasing vegetables, are delicious in their simplicity.",beet salad,negative
3903,10163,"Gobo's scallion pancakes are a bit dry, and the beet salad is low on beets, but the majority of dishes, especially those showcasing vegetables, are delicious in their simplicity.",beet s,negative
3903,10164,"Gobo's scallion pancakes are a bit dry, and the beet salad is low on beets, but the majority of dishes, especially those showcasing vegetables, are delicious in their simplicity.",majority,neutral
3903,10165,"Gobo's scallion pancakes are a bit dry, and the beet salad is low on beets, but the majority of dishes, especially those showcasing vegetables, are delicious in their simplicity.",dishes,positive
3903,10166,"Gobo's scallion pancakes are a bit dry, and the beet salad is low on beets, but the majority of dishes, especially those showcasing vegetables, are delicious in their simplicity.",showcasing vegetables,positive
3904,10167,The menu is varied but I think it is the chicken which they do best as.,menu,neutral
3904,10168,The menu is varied but I think it is the chicken which they do best as.,chicken,positive
3905,10169,"We wouldn't have had a problem with this if the burger had actually been tasty but even with the foie-gras, cheddar cheese, apple smoked bacon, leaks, etc.",burger,negative
3905,10170,"We wouldn't have had a problem with this if the burger had actually been tasty but even with the foie-gras, cheddar cheese, apple smoked bacon, leaks, etc.",cheddar cheese,neutral
3905,10171,"We wouldn't have had a problem with this if the burger had actually been tasty but even with the foie-gras, cheddar cheese, apple smoked bacon, leaks, etc.",apple smoked bacon,neutral
3906,10172,"Since it's a small place, it's best to get there early for dinner as the wait can be quite long if you don't make a reservation.",wait,negative
3906,10173,"Since it's a small place, it's best to get there early for dinner as the wait can be quite long if you don't make a reservation.",reservation,neutral
3907,10174,The prices are decent for this type of food and dining experience.,prices,positive
3907,10175,The prices are decent for this type of food and dining experience.,food,neutral
3907,10176,The prices are decent for this type of food and dining experience.,experience,neutral
3908,10177,The manager finally came by to apologize and offered to give us a greek salad on the house.,manager,positive
3908,10178,The manager finally came by to apologize and offered to give us a greek salad on the house.,greek salad,neutral
3909,10179,"The was very little if any seasoning on the meat, and the outsiside has nice sear marks and a rich taste.",seasoning,neutral
3909,10180,"The was very little if any seasoning on the meat, and the outsiside has nice sear marks and a rich taste.",meat,neutral
3909,10181,"The was very little if any seasoning on the meat, and the outsiside has nice sear marks and a rich taste.",sear marks,positive
3909,10182,"The was very little if any seasoning on the meat, and the outsiside has nice sear marks and a rich taste.",taste,positive
3910,10183,There are times when there is a long wait at lunch so be safe and make a reservation.,wait,negative
3910,10184,There are times when there is a long wait at lunch so be safe and make a reservation.,lunch,neutral
3910,10185,There are times when there is a long wait at lunch so be safe and make a reservation.,reservation,neutral
3911,10186,"She asked for only a glass of water, and the waitress refused, to her face, twice.",glass of water,neutral
3911,10187,"She asked for only a glass of water, and the waitress refused, to her face, twice.",waitress,negative
